"ID","trial_number","RT","Action_Dir","Action_length","Sound","x_disp","y_disp","eucl_disp"
5,16,1959,"W","2","S2",-6,19,19.9248588451713
5,17,884,"W","1","S2",-23,-6,23.7697286480094
5,18,642,"W","1","S1",-29,-10,30.6757233003559
5,19,1463,"R","1","S1",27,-3,27.1661554144122
5,20,1557,"W","3","S2",-21,17,27.0185121722126
5,21,943,"W","1","S2",-10,-5,11.1803398874989
5,22,898,"R","3","S1",18,-22,28.4253408071038
5,23,845,"W","3","S2",-1,22,22.0227155455452
5,24,827,"R","1","S2",43,-16,45.8802789878178
5,25,800,"W","2","S1",-40,-1,40.0124980474851
5,26,786,"W","3","S1",-63,19,65.8027355054484
5,27,675,"R","1","S2",33,-6,33.5410196624968
5,28,853,"W","2","S2",-26,3,26.1725046566048
5,29,785,"R","3","S2",5,-2,5.3851648071345
5,30,571,"W","3","S1",-47,15,49.335585534176
5,31,617,"W","3","S2",-20,20,28.2842712474619
5,32,687,"R","1","S1",45,-19,48.8466989672793
5,33,612,"R","1","S1",60,-23,64.2572953056694
5,34,668,"W","1","S1",-12,5,13
5,35,970,"R","1","S2",21,-6,21.8403296678416
5,36,1066,"W","1","S2",-13,9,15.8113883008419
5,37,1402,"W","3","S1",-69,13,70.2139587261678
5,38,1206,"R","1","S2",7,-13,14.7648230602334
5,39,979,"W","1","S1",-64,-9,64.6297145282261
5,40,1112,"W","1","S1",-51,-5,51.2445119012758
5,41,1002,"R","3","S1",27,-24,36.1247837363769
5,42,764,"W","2","S1",-78,-10,78.63841300535
5,43,1244,"R","3","S1",35,-32,47.4236228055175
5,44,1969,"W","3","S2",-3,10,10.4403065089106
5,45,1487,"W","1","S2",-14,0,14
5,46,1268,"R","1","S1",42,-17,45.3100430368368
5,47,1937,"W","3","S2",-1,8,8.06225774829855
5,48,1446,"W","3","S1",-20,4,20.3960780543711
5,49,1034,"W","2","S2",-1,-8,8.06225774829855
5,50,1102,"R","3","S2",12,-10,15.6204993518133
5,51,1152,"W","2","S1",-67,-4,67.1192967781993
5,52,796,"W","2","S2",-50,-5,50.2493781056044
5,53,1315,"W","3","S2",-14,8,16.1245154965971
5,54,962,"W","2","S1",-48,-5,48.2597140480546
5,55,1176,"R","3","S2",34,-26,42.8018691180654
5,56,1024,"R","1","S1",27,-8,28.1602556806574
5,57,1000,"W","3","S1",-60,7,60.4069532421558
5,58,1113,"W","1","S1",-34,-5,34.3656805548792
5,59,835,"W","3","S1",-80,5,80.156097709407
5,60,1926,"W","2","S2",-29,-4,29.2745623366089
5,61,1022,"W","1","S2",-10,-6,11.6619037896906
5,63,766,"R","1","S2",18,-15,23.43074902772
5,64,818,"R","1","S2",39,-21,44.2944691807002
5,65,1400,"R","1","S1",36,-5,36.3455636907725
5,66,839,"R","3","S1",8,-2,8.24621125123532
5,67,1469,"R","2","S1",-33,50,59.9082632030006
5,68,636,"R","1","S2",40,4,40.1995024844836
5,69,724,"R","3","S1",10,-10,14.142135623731
5,70,807,"W","1","S1",-12,-7,13.8924439894498
5,71,801,"R","2","S2",30,-7,30.8058436014987
5,72,787,"W","2","S1",-53,-10,53.9351462406472
5,73,721,"W","1","S2",-37,-7,37.6563407675255
5,74,953,"W","3","S2",-29,8,30.0832179129826
5,75,767,"R","3","S2",13,-8,15.2643375224737
5,76,880,"W","1","S1",-25,-12,27.7308492477241
5,77,818,"R","3","S2",-11,24,26.4007575648882
5,78,692,"W","1","S2",9,-3,9.48683298050514
5,79,844,"W","3","S1",-4,1,4.12310562561766
5,80,853,"W","1","S2",-10,-11,14.8660687473185
5,81,991,"W","3","S2",-2,1,2.23606797749979
5,82,1016,"W","2","S2",63,-9,63.6396103067893
5,83,944,"R","2","S1",-10,-5,11.1803398874989
5,84,800,"W","3","S1",3,-8,8.54400374531753
5,85,1178,"W","2","S2",20,-6,20.8806130178211
5,86,1078,"W","3","S2",48,7,48.5077313425396
5,87,1312,"W","3","S1",-15,-4,15.52417469626
5,88,1172,"R","3","S1",-2,3,3.60555127546399
5,89,915,"R","1","S1",10,7,12.2065556157337
5,90,1005,"W","2","S1",-29,-12,31.3847096529504
5,91,1069,"W","3","S2",33,11,34.7850542618522
5,92,931,"W","3","S1",23,1,23.0217288664427
5,93,1056,"W","2","S1",7,-8,10.6301458127346
5,94,949,"R","1","S1",44,-9,44.9110231457712
5,95,1284,"R","2","S1",12,11,16.2788205960997
5,96,1068,"R","2","S2",23,-3,23.1948270094864
5,97,882,"R","2","S1",37,-4,37.2155881318568
5,98,753,"W","2","S2",-6,-20,20.8806130178211
5,99,1004,"R","3","S1",20,4,20.3960780543711
5,100,797,"W","2","S2",24,-1,24.0208242989286
5,101,874,"W","1","S1",-5,-7,8.60232526704263
5,102,592,"W","2","S1",-6,-7,9.21954445729289
5,103,902,"R","3","S2",36,-11,37.6430604494374
5,104,657,"W","1","S1",6,-7,9.21954445729289
5,105,684,"W","2","S1",-1,-6,6.08276253029822
5,106,1029,"W","3","S2",25,5,25.4950975679639
5,107,1032,"W","1","S2",27,-7,27.8926513619627
5,108,743,"R","3","S2",22,-1,22.0227155455452
5,109,1156,"R","1","S2",17,14,22.0227155455452
5,110,1037,"R","2","S2",32,1,32.0156211871642
5,111,1175,"R","1","S1",16,9,18.3575597506858
5,112,981,"R","1","S2",5,24,24.5153013442625
5,113,895,"R","3","S1",36,-7,36.6742416417845
5,114,722,"W","1","S2",19,27,33.0151480384384
5,115,1221,"W","3","S2",5,5,7.07106781186548
5,116,984,"W","1","S1",-17,-9,19.2353840616713
5,117,889,"W","2","S2",28,-7,28.8617393793236
5,118,729,"R","1","S2",22,-6,22.8035085019828
5,119,843,"R","2","S1",23,4,23.3452350598575
5,120,737,"R","3","S2",16,13,20.6155281280883
6,1,1333,"W","2","S1",41,-23,47.0106370941726
6,2,1328,"R","3","S2",31,-34,46.0108682813094
6,3,1404,"W","2","S2",40,-19,44.2831796509691
6,4,1727,"R","1","S1",35,-31,46.7546789102438
6,5,1400,"W","3","S2",57,-19,60.0832755431992
6,6,1294,"R","1","S2",18,-19,26.1725046566048
6,7,1256,"R","1","S1",47,-31,56.302753041037
6,8,1159,"W","2","S1",28,-20,34.4093010681705
6,9,1557,"W","1","S2",97,-26,100.424100693011
6,10,1620,"R","3","S1",36,-25,43.8292140016223
6,11,1369,"W","1","S1",22,-20,29.732137494637
6,12,1348,"W","2","S2",30,-15,33.5410196624968
6,13,1266,"R","1","S2",20,-10,22.3606797749979
6,14,2034,"R","3","S2",35,-17,38.9101529166874
6,15,1238,"W","2","S1",18,-15,23.43074902772
6,16,1373,"R","1","S1",22,-14,26.0768096208106
6,17,1236,"W","1","S2",30,-22,37.2021504754766
6,18,1310,"R","3","S1",35,-19,39.8246155034798
6,19,1544,"W","1","S1",13,-34,36.4005494464026
6,20,1250,"W","1","S1",10,-15,18.0277563773199
6,21,1561,"W","2","S2",30,-22,37.2021504754766
6,22,1567,"W","3","S1",33,-4,33.2415402771893
6,23,1682,"W","3","S2",60,-14,61.6116872029975
6,24,1747,"R","1","S2",22,3,22.2036033111745
6,25,1363,"W","2","S1",30,-17,34.4818792991333
6,26,1332,"R","1","S1",-7,-2,7.28010988928052
6,27,1503,"R","3","S1",44,-23,49.6487663492256
6,28,1228,"W","3","S1",22,-10,24.1660919471891
6,29,1494,"W","1","S2",56,-12,57.2712842531054
6,30,1591,"W","3","S2",66,-7,66.3701740241805
6,31,1714,"R","1","S2",-24,-6,24.738633753706
6,32,1518,"W","2","S2",38,-18,42.0475920832573
6,33,1144,"W","2","S2",22,-8,23.4093998214393
6,34,1277,"R","1","S1",-10,-5,11.1803398874989
6,35,1121,"R","1","S2",4,-17,17.464249196573
6,36,1170,"W","3","S1",34,-10,35.4400902933387
6,37,1212,"W","1","S1",26,2,26.0768096208106
6,38,1847,"R","3","S2",2,-9,9.21954445729289
6,39,1136,"W","2","S1",15,-18,23.43074902772
6,40,1245,"R","1","S1",26,-15,30.0166620396073
6,41,1349,"W","3","S1",29,-9,30.364452901378
6,42,1558,"R","1","S2",-5,0,5
6,43,1060,"W","1","S2",37,-10,38.3275357934736
6,44,1328,"W","3","S2",43,-17,46.2385120867876
6,45,1182,"W","2","S1",16,-1,16.0312195418814
6,46,1409,"W","2","S2",24,-8,25.298221281347
6,47,1706,"R","3","S1",-6,-25,25.7099202643649
6,48,1605,"R","3","S2",-1,-15,15.0332963783729
6,49,907,"W","3","S1",0,-16,16
6,50,1191,"W","1","S2",19,-14,23.6008474424119
6,51,1382,"R","3","S2",15,-36,39
6,52,1084,"R","3","S1",16,-25,29.6816441593117
6,53,1355,"R","1","S1",16,-18,24.0831891575846
6,54,1197,"W","3","S2",-1,-17,17.0293863659264
6,55,1525,"W","1","S1",5,-5,7.07106781186548
6,56,1339,"W","2","S2",17,-13,21.4009345590327
6,57,1467,"W","3","S1",16,-14,21.2602916254693
6,58,1223,"R","3","S2",3,-22,22.2036033111745
6,59,949,"R","3","S1",21,-29,35.8050275799363
6,60,1204,"W","1","S2",3,-22,22.2036033111745
6,61,1206,"W","1","S1",6,-5,7.81024967590665
6,62,1127,"W","2","S1",39,-18,42.9534631898291
6,63,1239,"R","2","S1",32,-37,48.91829923454
6,64,1208,"W","3","S2",-6,-16,17.0880074906351
6,65,1160,"W","2","S2",-1,-7,7.07106781186548
6,66,1563,"R","3","S2",15,-22,26.6270539113887
6,67,1412,"W","1","S2",-29,-16,33.1209903233584
6,69,1499,"W","1","S2",11,-9,14.2126704035519
6,70,1486,"W","2","S1",0,-17,17
6,71,1227,"R","3","S1",15,-24,28.3019433961698
6,72,1201,"R","3","S1",25,-41,48.0208288141719
6,73,2167,"R","1","S2",32,-20,37.7359245282264
6,74,1518,"R","1","S2",15,-15,21.2132034355964
6,75,1393,"R","2","S2",-1,-21,21.0237960416286
6,76,1196,"R","2","S1",13,-18,22.2036033111745
6,77,1906,"R","2","S2",10,-20,22.3606797749979
6,78,1076,"W","3","S2",-3,-8,8.54400374531753
6,79,1638,"W","2","S2",-9,-18,20.1246117974981
6,80,1425,"R","1","S1",19,-15,24.2074368738204
6,81,1697,"W","3","S1",7,-24,25
6,82,1812,"R","1","S2",-4,-15,15.52417469626
6,83,1399,"R","2","S1",31,-31,43.8406204335659
6,84,1914,"R","3","S2",6,-18,18.9736659610103
6,85,1202,"W","1","S1",1,-18,18.0277563773199
6,86,1283,"W","2","S1",-5,-21,21.5870331449229
6,87,1505,"R","1","S1",-3,-9,9.48683298050514
6,88,1464,"W","3","S2",7,-21,22.1359436211787
6,89,1537,"W","3","S1",16,-16,22.6274169979695
6,90,1177,"W","1","S1",26,-21,33.4215499341368
6,91,1304,"W","2","S1",7,-20,21.1896201004171
6,92,1300,"W","2","S2",31,-15,34.4383507154451
6,93,1239,"W","1","S2",10,-13,16.4012194668567
6,94,1216,"W","1","S1",-9,-10,13.4536240470737
6,95,1543,"R","3","S2",2,-35,35.0570962859162
6,96,1579,"R","2","S2",-7,-18,19.313207915828
6,97,1698,"R","1","S2",8,-15,17
6,98,1319,"W","1","S2",20,-13,23.8537208837531
6,99,1919,"W","3","S2",33,-22,39.6610640301039
6,100,1474,"R","2","S2",-15,-14,20.5182845286832
6,101,1236,"W","3","S1",-3,-13,13.3416640641263
6,102,1292,"R","2","S1",18,-18,25.4558441227157
6,103,1169,"W","1","S2",22,-22,31.1126983722081
6,104,1607,"R","3","S1",-2,-19,19.1049731745428
6,105,1305,"R","3","S1",-9,-15,17.4928556845359
6,106,1464,"R","2","S1",17,-15,22.6715680975093
6,107,1395,"W","3","S2",-4,-12,12.6491106406735
6,108,1360,"R","3","S2",-27,-8,28.1602556806574
6,109,1199,"R","1","S1",4,-12,12.6491106406735
6,110,1097,"R","3","S1",2,-16,16.1245154965971
6,111,1208,"W","2","S2",15,-25,29.1547594742265
6,112,1077,"W","2","S1",7,-30,30.8058436014987
6,113,1274,"R","1","S1",0,-13,13
6,114,1492,"R","2","S2",-16,-21,26.4007575648882
6,115,1371,"R","3","S2",1,-34,34.0147027033899
6,116,1524,"R","1","S2",3,-7,7.61577310586391
6,117,1817,"W","1","S1",-16,-14,21.2602916254693
6,118,1479,"W","3","S1",3,-10,10.4403065089106
6,119,1261,"W","3","S2",16,-16,22.6274169979695
6,120,1168,"R","1","S1",4,-8,8.94427190999916
7,1,906,"W","3","S2",39,7,39.6232255123179
7,2,785,"W","3","S1",49,7,49.4974746830583
7,3,851,"W","2","S2",31,2,31.0644491340181
7,4,908,"W","3","S2",56,8,56.5685424949238
7,5,953,"W","3","S1",49,1,49.0102030193714
7,6,1143,"R","3","S1",14,-6,15.2315462117278
7,7,861,"W","1","S1",8,-11,13.6014705087354
7,8,912,"R","1","S2",6,-8,10
7,9,613,"R","1","S1",32,-22,38.8329756778952
7,10,907,"W","2","S1",8,-7,10.6301458127346
7,11,1029,"W","2","S2",20,-7,21.1896201004171
7,12,970,"W","3","S2",42,2,42.0475920832573
7,13,755,"R","1","S1",29,-19,34.6698716467194
7,14,669,"W","2","S1",1,-1,1.4142135623731
7,15,645,"R","1","S2",15,-11,18.6010752377383
7,16,742,"W","1","S2",46,-13,47.8016736108685
7,17,834,"R","3","S2",39,-30,49.2036584005702
7,18,868,"W","2","S2",15,2,15.1327459504216
7,19,604,"R","1","S2",6,-10,11.6619037896906
7,20,680,"R","3","S2",30,-21,36.6196668472011
7,21,484,"R","3","S1",27,-18,32.4499614791759
7,22,725,"R","3","S2",11,-14,17.8044938147649
7,23,542,"R","1","S1",44,-21,48.7544869729956
7,24,918,"W","1","S2",31,-10,32.5729949498047
7,25,672,"W","3","S1",26,8,27.2029410174709
7,26,887,"W","3","S2",56,5,56.2227711874824
7,27,1020,"W","1","S1",11,-2,11.1803398874989
7,28,588,"R","1","S1",16,-8,17.8885438199983
7,29,894,"W","1","S1",15,-2,15.1327459504216
7,30,684,"R","3","S1",18,-9,20.1246117974981
7,31,805,"R","1","S2",-13,8,15.2643375224737
7,32,764,"W","3","S1",69,7,69.3541635375988
7,33,824,"W","2","S1",48,-4,48.1663783151692
7,34,772,"W","2","S1",27,2,27.0739727413618
7,35,562,"W","1","S2",62,-1,62.00806399171
7,36,781,"W","2","S2",65,7,65.3758365147246
7,37,754,"W","2","S1",43,-8,43.7378554572581
7,38,610,"R","3","S2",0,-2,2
7,39,659,"R","3","S1",-10,2,10.1980390271856
7,40,612,"W","2","S2",59,3,59.0762219509677
7,41,648,"R","1","S2",-9,-11,14.2126704035519
7,42,646,"W","1","S2",33,4,33.2415402771893
7,43,514,"W","2","S1",39,7,39.6232255123179
7,44,456,"R","1","S1",0,3,3
7,45,752,"R","1","S2",-8,-3,8.54400374531753
7,46,587,"R","1","S1",10,-9,13.4536240470737
7,47,701,"W","1","S1",4,-19,19.4164878389476
7,48,692,"W","2","S2",44,-2,44.0454310910905
7,49,547,"W","1","S2",34,-19,38.9486841883009
7,50,810,"R","1","S2",4,-7,8.06225774829855
7,51,700,"R","3","S1",-11,-2,11.1803398874989
7,52,804,"W","1","S1",-1,-1,1.4142135623731
7,53,776,"W","3","S2",76,12,76.9415362466854
7,54,787,"R","3","S2",2,-6,6.32455532033676
7,55,568,"W","1","S2",60,-8,60.5309838016862
7,56,627,"W","3","S1",59,10,59.8414572015087
7,57,701,"W","3","S1",50,17,52.8109837060436
7,58,732,"W","3","S2",75,8,75.4254598925323
7,59,648,"R","3","S2",-11,-8,13.6014705087354
7,60,695,"R","3","S1",3,-11,11.4017542509914
7,61,673,"W","2","S2",61,-15,62.8171950981576
7,62,818,"R","2","S1",-11,13,17.0293863659264
7,63,624,"R","3","S1",6,-3,6.70820393249937
7,64,710,"R","3","S2",-7,-6,9.21954445729289
7,65,502,"R","2","S2",-10,2,10.1980390271856
7,66,574,"W","2","S1",34,3,34.132096331752
7,67,550,"W","2","S1",41,8,41.7731971484108
7,68,717,"R","3","S1",2,-12,12.1655250605964
7,69,664,"W","3","S1",50,16,52.4976189936268
7,70,590,"R","1","S1",11,-2,11.1803398874989
7,71,670,"R","1","S1",9,-9,12.7279220613579
7,72,456,"W","1","S1",8,-10,12.8062484748657
7,73,626,"W","2","S2",63,-1,63.0079360080935
7,74,608,"R","1","S2",-6,6,8.48528137423857
7,75,684,"W","3","S2",58,2,58.0344725141876
7,76,601,"R","1","S2",-4,2,4.47213595499958
7,77,1741,"R","2","S2",-8,-1,8.06225774829855
7,78,640,"W","1","S1",34,-4,34.2344855372474
7,79,601,"W","1","S2",21,0,21
7,80,595,"R","3","S2",-9,-9,12.7279220613579
7,81,516,"W","1","S2",35,-11,36.6878726556883
7,82,466,"W","2","S1",29,-5,29.4278779391243
7,83,481,"R","2","S1",11,-12,16.2788205960997
7,84,519,"R","3","S1",-6,-11,12.5299640861417
7,85,506,"W","3","S1",22,5,22.561028345357
7,86,516,"W","2","S2",38,5,38.3275357934736
7,87,378,"W","1","S1",18,-12,21.6333076527839
7,88,402,"R","1","S1",18,-7,19.313207915828
7,89,513,"R","3","S2",-1,3,3.16227766016838
7,90,564,"R","2","S1",-4,-3,5
7,91,751,"R","3","S2",-6,-7,9.21954445729289
7,92,600,"R","1","S2",18,-10,20.591260281974
7,93,735,"R","2","S2",-20,20,28.2842712474619
7,94,802,"W","3","S2",57,7,57.4282160614449
7,95,788,"W","3","S2",45,1,45.0111097397076
7,96,893,"R","3","S1",0,-1,1
7,97,858,"R","2","S1",-7,9,11.4017542509914
7,98,849,"W","3","S1",48,3,48.0936586256442
7,99,757,"W","1","S2",64,-2,64.0312423743285
7,100,924,"R","2","S2",-16,2,16.1245154965971
7,101,769,"R","2","S2",-19,5,19.6468827043885
7,102,870,"W","1","S1",4,0,4
7,103,850,"W","2","S1",48,-6,48.3735464897913
7,104,758,"W","1","S1",39,-6,39.4588393138977
7,105,684,"W","3","S1",31,11,32.8937684067971
7,106,708,"W","2","S2",66,-2,66.0302960768767
7,107,701,"R","1","S1",4,-12,12.6491106406735
7,108,719,"R","1","S1",11,-3,11.4017542509914
7,109,716,"W","3","S2",36,11,37.6430604494374
7,110,662,"R","1","S2",-21,2,21.095023109729
7,111,552,"W","2","S2",41,9,41.9761837236307
7,112,646,"W","1","S2",33,-7,33.734255586866
7,113,620,"R","1","S1",-4,9,9.8488578017961
7,114,798,"R","2","S1",4,-7,8.06225774829855
7,115,680,"W","2","S1",33,-6,33.5410196624968
7,116,672,"W","1","S1",12,4,12.6491106406735
7,117,783,"W","3","S1",55,8,55.578772926361
7,118,680,"R","3","S2",4,-5,6.40312423743285
7,119,576,"R","3","S1",-14,-3,14.3178210632764
7,120,572,"W","3","S2",57,6,57.3149195236284
8,1,588,"R","1","S1",43,-35,55.4436651025164
8,2,926,"W","1","S2",89,-18,90.8019823572151
8,3,642,"W","2","S1",52,-13,53.6003731330296
8,4,712,"W","3","S2",50,-10,50.9901951359278
8,5,704,"W","3","S1",53,-12,54.3415126767741
8,6,1145,"W","3","S2",81,-11,81.7435012707432
8,7,670,"W","1","S1",12,-13,17.6918060129541
8,8,630,"W","3","S1",76,-8,76.4198926981712
8,9,599,"R","3","S1",108,-25,110.855762141623
8,10,921,"R","1","S2",92,-15,93.2148056909416
8,11,669,"R","1","S1",71,-12,72.0069441095788
8,12,640,"R","1","S2",88,-13,88.9550448260243
8,13,736,"W","2","S2",75,-6,75.2396172239067
8,14,835,"W","1","S1",103,-1,103.004854254545
8,15,402,"W","3","S1",90,-6,90.1997782702374
8,16,615,"W","2","S1",108,-7,108.226614102078
8,17,634,"W","2","S2",129,2,129.015502944414
8,18,855,"R","3","S2",95,-28,99.040395798886
8,19,823,"W","2","S1",44,-10,45.1220566907139
8,20,517,"R","3","S2",37,-29,47.0106370941726
8,21,620,"R","1","S2",44,6,44.407206622349
8,22,701,"W","3","S2",61,-7,61.400325732035
8,23,776,"W","3","S1",59,7,59.4138031100518
8,24,483,"R","3","S1",41,-15,43.6577599058861
8,25,531,"W","3","S2",114,-9,114.354711315276
8,26,579,"W","1","S2",73,4,73.109506905737
8,27,596,"R","3","S1",57,-14,58.6941223633168
8,28,616,"W","2","S2",43,0,43
8,29,841,"W","1","S1",52,-3,52.0864665724217
8,30,374,"W","3","S1",40,9,41
8,31,586,"W","1","S2",104,4,104.076894650062
8,32,504,"R","3","S2",75,-15,76.4852927038918
8,33,654,"R","3","S1",105,-27,108.415865997556
8,34,738,"R","1","S1",101,-20,102.961157724649
8,35,725,"R","1","S1",178,-43,183.120179117431
8,36,937,"W","3","S2",17,-6,18.0277563773199
8,37,433,"W","2","S1",86,-25,89.5600357302296
8,38,456,"W","2","S2",54,0,54
8,39,723,"W","3","S1",65,-14,66.4906008395172
8,40,568,"R","1","S2",130,-17,131.106826671993
8,41,1142,"W","2","S2",137,-3,137.032842778657
8,42,803,"W","1","S2",68,-11,68.8839603971781
8,43,797,"R","3","S2",208,-22,209.160225664441
8,44,884,"R","3","S2",36,-13,38.2753184180093
8,45,695,"R","1","S2",111,-28,114.477071940192
8,46,413,"W","1","S1",24,-15,28.3019433961698
8,47,559,"R","1","S1",131,-31,134.617977996997
8,48,432,"R","3","S1",65,-19,67.7200118133481
8,49,773,"W","1","S1",-21,-3,21.2132034355964
8,50,417,"W","3","S2",14,0,14
8,51,413,"R","3","S1",3,-17,17.2626765016321
8,52,568,"W","2","S1",28,-15,31.7647603485372
8,53,396,"W","1","S2",49,3,49.0917508345343
8,54,416,"W","1","S1",41,-20,45.6179789118282
8,55,450,"R","3","S2",51,-27,57.706152185014
8,56,696,"W","2","S1",21,-2,21.095023109729
8,57,401,"R","1","S1",63,-16,65
8,58,378,"W","2","S2",2,-10,10.1980390271856
8,59,450,"W","3","S1",6,-7,9.21954445729289
8,60,399,"R","1","S2",118,-16,119.079805172834
8,61,457,"R","3","S2",52,-21,56.0802995712398
8,63,410,"R","2","S1",50,-22,54.6260011349907
8,64,645,"W","2","S1",29,-7,29.8328677803526
8,65,584,"W","1","S1",23,14,26.9258240356725
8,66,412,"R","1","S1",71,-28,76.3216876123687
8,67,710,"W","2","S2",-33,-3,33.1360830515618
8,68,702,"W","3","S2",54,-9,54.744862772684
8,69,518,"W","3","S1",9,1,9.05538513813742
8,70,490,"W","1","S2",37,-19,41.5932686861708
8,71,545,"R","3","S1",68,-22,71.4702735408225
8,72,353,"R","2","S2",48,-18,51.2640224719052
8,73,834,"R","1","S2",79,-17,80.8084154033477
8,74,542,"W","1","S1",7,0,7
8,75,546,"R","2","S1",42,-24,48.3735464897913
8,76,588,"W","3","S2",60,-2,60.0333240792145
8,77,648,"R","1","S2",87,-13,87.965902484997
8,78,352,"R","2","S2",74,-27,78.7718223732319
8,79,518,"R","2","S2",62,-9,62.6498204307083
8,80,384,"R","3","S2",41,-24,47.5078940808788
8,81,618,"R","2","S1",54,-26,59.9332962550868
8,82,658,"R","1","S1",51,-25,56.7978872846517
8,83,641,"W","1","S2",13,-6,14.3178210632764
8,84,457,"W","2","S1",21,-5,21.5870331449229
8,85,573,"R","1","S1",104,-29,107.967587728911
8,86,425,"W","2","S2",49,-14,50.9607692249636
8,87,691,"W","3","S2",20,-6,20.8806130178211
8,88,316,"R","3","S1",59,-28,65.3069674690228
8,89,458,"W","2","S1",46,1,46.0108682813094
8,90,343,"R","3","S1",14,-33,35.8468966578698
8,91,475,"W","1","S2",98,-13,98.8584847142621
8,92,372,"R","1","S2",104,-34,109.416634932719
8,93,627,"W","3","S1",42,5,42.2965719651132
8,94,347,"W","3","S1",55,-8,55.578772926361
8,95,530,"R","1","S2",173,-39,177.341478509682
8,96,445,"R","2","S2",108,-32,112.64102272263
8,97,507,"W","2","S2",53,-11,54.1294744108974
8,98,394,"W","3","S2",61,7,61.400325732035
8,99,352,"W","3","S2",51,-1,51.0098029794274
8,100,359,"W","2","S1",82,-14,83.1865373723417
8,101,450,"R","3","S2",108,-33,112.929181348312
8,102,346,"W","1","S1",40,-17,43.4626276242015
8,103,513,"R","1","S1",103,-31,107.563934476199
8,104,786,"W","1","S1",13,-19,23.0217288664427
8,105,694,"R","1","S1",115,-33,119.6411300515
8,106,770,"R","3","S1",128,-65,143.558350505988
8,107,390,"R","2","S1",90,-27,93.962758580195
8,108,395,"W","1","S2",15,-11,18.6010752377383
